agency_cd,site_no,datetime,Mean SSC (mg/l),Mean SSD (t/d),Mean Qw (cfs)
USGS,8358400,11/17/1998,2460,4030,606
USGS,8358400,11/18/1998,2150,3680,635
USGS,8358400,11/19/1998,1920,3350,645
USGS,8358400,11/20/1998,1620,2820,643
USGS,8358400,11/21/1998,1780,3280,684
USGS,8358400,11/22/1998,1720,2990,645
USGS,8358400,11/23/1998,1850,3130,627
USGS,8358400,11/24/1998,1630,2810,638
USGS,8358400,11/25/1998,1970,3550,668
USGS,8358400,11/26/1998,2160,670,
USGS,8358400,11/27/1998,2230,620,
USGS,8358400,11/28/1998,2240,3530,582
USGS,8358400,11/29/1998,2300,3750,604
USGS,8358400,11/30/1998,2370,620,
USGS,8358400,12/1/1998,2470,580,
USGS,8358400,12/2/1998,3700,630,
USGS,8358400,12/3/1998,3790,750,
USGS,8358400,12/4/1998,3340,7390,818
USGS,8358400,12/5/1998,2980,6250,775
USGS,8358400,12/6/1998,2760,5370,719
USGS,8358400,12/7/1998,2540,4310,630
USGS,8358400,12/8/1998,2510,4200,618
USGS,8358400,12/9/1998,2610,4370,620
USGS,8358400,12/10/1998,2670,4140,575
USGS,8358400,12/11/1998,2910,4450,566
USGS,8358400,12/12/1998,2950,4570,574
USGS,8358400,12/13/1998,2810,4000,527
USGS,8358400,12/14/1998,2440,2790,422
USGS,8358400,12/15/1998,3490,4090,432
USGS,8358400,12/16/1998,3600,4830,497
USGS,8358400,12/17/1998,1150,1520,491
USGS,8358400,12/18/1998,1540,2650,629
USGS,8358400,12/19/1998,1890,2940,577
USGS,8358400,12/20/1998,1810,2510,514
USGS,8358400,12/21/1998,1940,3690,704
USGS,8358400,12/22/1998,1870,3460,685
USGS,8358400,12/23/1998,2050,940,
USGS,8358400,12/24/1998,1920,840,
USGS,8358400,12/25/1998,1470,3630,917
USGS,8358400,12/26/1998,1710,3490,753
USGS,8358400,12/27/1998,2430,7040,1070
USGS,8358400,12/28/1998,2440,4130,627
USGS,8358400,12/29/1998,2180,3430,582
USGS,8358400,12/30/1998,1990,2960,551
USGS,8358400,12/31/1998,2210,2960,497
USGS,8358400,1/1/1999,2060,3060,551
USGS,8358400,1/2/1999,1700,2690,585
USGS,8358400,1/3/1999,1640,2820,634
USGS,8358400,1/4/1999,1180,1990,623
USGS,8358400,1/5/1999,1220,1980,600
USGS,8358400,1/6/1999,1230,1840,554
USGS,8358400,1/7/1999,2070,2820,507
USGS,8358400,1/8/1999,2320,3220,514
USGS,8358400,1/9/1999,2440,3850,585
USGS,8358400,1/10/1999,2590,4160,595
USGS,8358400,1/11/1999,1240,2570,774
USGS,8358400,1/12/1999,1320,2760,776
USGS,8358400,1/13/1999,2230,5060,842
USGS,8358400,1/14/1999,2590,5490,786
USGS,8358400,1/15/1999,2450,5480,827
USGS,8358400,1/16/1999,3410,8250,898
USGS,8358400,1/17/1999,4470,9860,820
USGS,8358400,1/18/1999,5680,12100,789
USGS,8358400,1/19/1999,5070,11200,816
USGS,8358400,1/20/1999,4090,8860,802
USGS,8358400,1/21/1999,3260,7770,886
USGS,8358400,1/22/1999,1290,3280,940
USGS,8358400,1/23/1999,1360,3280,895
USGS,8358400,1/24/1999,965,2240,858
USGS,8358400,1/25/1999,1200,2630,811
USGS,8358400,1/26/1999,873,1890,801
USGS,8358400,1/27/1999,760,1570,767
USGS,8358400,1/28/1999,723,1440,739
USGS,8358400,1/29/1999,680,1230,672
USGS,8358400,1/30/1999,770,1590,763
USGS,8358400,1/31/1999,820,1750,790
USGS,8358400,2/1/1999,855,2040,882
USGS,8358400,2/2/1999,910,2630,1070
USGS,8358400,2/3/1999,918,2680,1080
USGS,8358400,2/4/1999,890,2530,1050
USGS,8358400,2/5/1999,854,2090,907
USGS,8358400,2/6/1999,806,1830,840
USGS,8358400,2/7/1999,841,2000,881
USGS,8358400,2/8/1999,825,1720,772
USGS,8358400,2/9/1999,801,1640,756
USGS,8358400,2/10/1999,850,1730,755
USGS,8358400,2/11/1999,916,1850,748
USGS,8358400,2/12/1999,978,2170,822
USGS,8358400,2/13/1999,975,2290,870
USGS,8358400,2/14/1999,953,2050,797
USGS,8358400,2/15/1999,942,2020,794
USGS,8358400,2/16/1999,1620,3150,720
USGS,8358400,2/17/1999,1140,2210,717
USGS,8358400,2/18/1999,805,1540,704
USGS,8358400,2/19/1999,1030,2150,777
USGS,8358400,2/20/1999,1770,3350,701
USGS,8358400,2/21/1999,740,1350,674
USGS,8358400,2/22/1999,576,1060,683
USGS,8358400,2/23/1999,681,1180,641
USGS,8358400,2/24/1999,976,1760,664
USGS,8358400,2/25/1999,1260,2430,716
USGS,8358400,2/26/1999,1070,2230,767
USGS,8358400,2/27/1999,676,1240,672
USGS,8358400,2/28/1999,912,1660,670
USGS,8358400,3/1/1999,1020,2590,941
USGS,8358400,3/2/1999,1010,1540,567
USGS,8358400,3/3/1999,1170,1490,451
USGS,8358400,3/4/1999,2460,3220,476
USGS,8358400,3/5/1999,1310,964,262
USGS,8358400,3/6/1999,374,175,171
USGS,8358400,3/7/1999,308,128,153
USGS,8358400,3/8/1999,164,59,129
USGS,8358400,3/9/1999,272,124,169
USGS,8358400,3/10/1999,255,124,178
USGS,8358400,3/11/1999,222,98,161
USGS,8358400,3/12/1999,155,43,102
USGS,8358400,3/13/1999,155,41,97
USGS,8358400,3/14/1999,218,73,123
USGS,8358400,3/15/1999,347,157,165
USGS,8358400,3/16/1999,958,763,285
USGS,8358400,3/17/1999,826,473,210
USGS,8358400,3/18/1999,478,201,155
USGS,8358400,3/19/1999,483,165,126
USGS,8358400,3/20/1999,933,592,225
USGS,8358400,3/21/1999,2140,2990,505
USGS,8358400,3/22/1999,2540,3300,477
USGS,8358400,3/23/1999,1160,868,270
USGS,8358400,3/24/1999,815,428,195
USGS,8358400,3/25/1999,426,164,135
USGS,8358400,3/26/1999,215,50,85
USGS,8358400,3/27/1999,240,56,87
USGS,8358400,3/28/1999,216,43,73
USGS,8358400,3/29/1999,301,78,95
USGS,8358400,3/30/1999,1070,671,213
USGS,8358400,3/31/1999,972,461,173
USGS,8358400,4/1/1999,476,150,112
USGS,8358400,4/2/1999,281,51,66
USGS,8358400,4/3/1999,322,70,79
USGS,8358400,4/4/1999,535,158,109
USGS,8358400,4/5/1999,1560,493,118
USGS,8358400,4/6/1999,909,642,266
USGS,8358400,4/7/1999,594,406,253
USGS,8358400,4/8/1999,968,491,188
USGS,8358400,4/9/1999,980,413,154
USGS,8358400,4/10/1999,443,105,84
USGS,8358400,4/11/1999,218,38,64
USGS,8358400,4/12/1999,236,45,
USGS,8358400,4/13/1999,220,40,
USGS,8358400,4/14/1999,670,35,
USGS,8358400,4/15/1999,259,25,
USGS,8358400,4/16/1999,242,20,
USGS,8358400,4/17/1999,245,15,
USGS,8358400,4/18/1999,153,10,
USGS,8358400,4/19/1999,96,8,
USGS,8358400,4/20/1999,126,7,
USGS,8358400,4/21/1999,114,6.5,
USGS,8358400,4/22/1999,46,0.49,3.8
USGS,8358400,4/23/1999,40,4.5,
USGS,8358400,4/24/1999,120,5.5,
USGS,8358400,4/25/1999,160,15,
USGS,8358400,4/26/1999,145,20,
USGS,8358400,4/27/1999,220,30,
USGS,8358400,4/28/1999,2100,65,
USGS,8358400,4/29/1999,2420,878,135
USGS,8358400,4/30/1999,2170,1030,177
USGS,8358400,5/1/1999,1710,1150,250
USGS,8358400,5/2/1999,2110,1250,221
USGS,8358400,5/3/1999,1080,729,251
USGS,8358400,5/4/1999,4640,9780,636
USGS,8358400,5/5/1999,5530,25000,1770
USGS,8358400,5/6/1999,4090,20500,1850
USGS,8358400,5/7/1999,4110,24400,2190
USGS,8358400,5/8/1999,1760,8790,1850
USGS,8358400,5/9/1999,1300,4830,1390
USGS,8358400,5/10/1999,3700,11300,1160
USGS,8358400,5/11/1999,5220,12200,870
USGS,8358400,5/12/1999,5500,11600,780
USGS,8358400,5/13/1999,4730,13600,1070
USGS,8358400,5/14/1999,3680,11400,1140
USGS,8358400,5/15/1999,3760,11200,1110
USGS,8358400,5/16/1999,5860,17100,1080
USGS,8358400,5/17/1999,5670,17000,1110
USGS,8358400,5/18/1999,5070,15600,1140
USGS,8358400,5/19/1999,4840,18500,1420
USGS,8358400,5/20/1999,2550,14700,2130
USGS,8358400,5/21/1999,4590,30100,2410
USGS,8358400,5/22/1999,6890,46800,2520
USGS,8358400,5/23/1999,5710,35500,2300
USGS,8358400,5/24/1999,5960,40300,2500
USGS,8358400,5/25/1999,8290,62600,2790
USGS,8358400,5/26/1999,8640,78800,3370
USGS,8358400,5/27/1999,9030,89700,3650
USGS,8358400,5/28/1999,7500,63000,3110
USGS,8358400,5/29/1999,8500,83600,3630
USGS,8358400,5/30/1999,7180,83000,4300
USGS,8358400,5/31/1999,6090,79600,4840
USGS,8358400,6/1/1999,5710,72300,4680
USGS,8358400,6/2/1999,2710,30100,4080
USGS,8358400,6/3/1999,1240,12000,3570
USGS,8358400,6/4/1999,3050,28500,3470
USGS,8358400,6/5/1999,7380,68000,3420
USGS,8358400,6/6/1999,9610,91900,3540
USGS,8358400,6/7/1999,7880,65400,3060
USGS,8358400,6/8/1999,7960,55000,2570
USGS,8358400,6/9/1999,9100,44400,1810
USGS,8358400,6/10/1999,7240,29000,1470
USGS,8358400,6/11/1999,4900,17300,1300
USGS,8358400,6/12/1999,3120,9210,1080
USGS,8358400,6/13/1999,1120,2860,949
USGS,8358400,6/14/1999,692,1830,982
USGS,8358400,6/15/1999,683,2250,1210
USGS,8358400,6/16/1999,1280,5530,1560
USGS,8358400,6/17/1999,6680,27300,1550
USGS,8358400,6/18/1999,15600,69600,1620
USGS,8358400,6/19/1999,24100,120000,1810
USGS,8358400,6/20/1999,10300,53700,1910
USGS,8358400,6/21/1999,12400,74900,2230
USGS,8358400,6/22/1999,16700,104000,2310
USGS,8358400,6/23/1999,11500,66000,2120
USGS,8358400,6/24/1999,21500,157000,2630
USGS,8358400,6/25/1999,20500,126000,2270
USGS,8358400,6/26/1999,13800,60000,1610
USGS,8358400,6/27/1999,10300,30400,1090
USGS,8358400,6/28/1999,9560,28100,1090
USGS,8358400,6/29/1999,8440,30200,1330
USGS,8358400,6/30/1999,8780,39100,1650
USGS,8358400,7/1/1999,8130,30000,1360
USGS,8358400,7/2/1999,6620,18900,1050
USGS,8358400,7/3/1999,4990,9180,672
USGS,8358400,7/4/1999,3480,3350,355
USGS,8358400,7/5/1999,2990,2130,264
USGS,8358400,7/6/1999,3110,2700,321
USGS,8358400,7/7/1999,4300,8150,607
USGS,8358400,7/8/1999,3600,4880,498
USGS,8358400,7/9/1999,2240,3100,504
USGS,8358400,7/10/1999,4610,13400,605
USGS,8358400,7/11/1999,57000,177000,1080
USGS,8358400,7/12/1999,33600,45400,499
USGS,8358400,7/13/1999,37200,108000,1060
USGS,8358400,7/14/1999,24400,34000,496
USGS,8358400,7/15/1999,14900,16600,391
USGS,8358400,7/16/1999,14700,18900,474
USGS,8358400,7/17/1999,8660,6980,298
USGS,8358400,7/18/1999,6090,5460,319
USGS,8358400,7/19/1999,23900,137000,1710
USGS,8358400,7/20/1999,29800,177000,2020
USGS,8358400,7/21/1999,37800,191000,1880
USGS,8358400,7/22/1999,35600,166000,1730
USGS,8358400,7/23/1999,40600,124000,1130
USGS,8358400,7/24/1999,28600,63600,812
USGS,8358400,7/25/1999,35000,59800,639
USGS,8358400,7/26/1999,21800,20800,348
USGS,8358400,7/27/1999,9720,6890,259
USGS,8358400,7/28/1999,6250,3400,198
USGS,8358400,7/29/1999,28000,26100,341
USGS,8358400,7/30/1999,24000,8130,125
USGS,8358400,7/31/1999,11100,2990,97
USGS,8358400,8/1/1999,16500,17400,306
USGS,8358400,8/2/1999,32600,34200,388
USGS,8358400,8/3/1999,34000,93000,950
USGS,8358400,8/4/1999,32300,201000,2350
USGS,8358400,8/5/1999,16400,161000,3680
USGS,8358400,8/6/1999,14300,155000,4020
USGS,8358400,8/7/1999,13900,115000,2920
USGS,8358400,8/8/1999,7660,35700,1670
USGS,8358400,8/9/1999,9550,33700,1280
USGS,8358400,8/10/1999,12900,59600,1660
USGS,8358400,8/11/1999,15800,118000,2700
USGS,8358400,8/12/1999,13000,140000,4000
USGS,8358400,8/13/1999,8340,81100,3580
USGS,8358400,8/14/1999,6000,44800,2770
USGS,8358400,8/15/1999,8690,43400,1870
USGS,8358400,8/16/1999,15600,87500,1900
USGS,8358400,8/17/1999,23200,118000,1870
USGS,8358400,8/18/1999,20200,92500,1690
USGS,8358400,8/19/1999,17300,83500,1790
USGS,8358400,8/20/1999,20200,70300,1290
USGS,8358400,8/21/1999,18700,50600,965
USGS,8358400,8/22/1999,28400,78000,1010
USGS,8358400,8/23/1999,18000,51200,1050
USGS,8358400,8/24/1999,11600,34000,1090
USGS,8358400,8/25/1999,3660,9450,927
USGS,8358400,8/26/1999,3190,7050,820
USGS,8358400,8/27/1999,3020,5160,633
USGS,8358400,8/28/1999,4220,8740,764
USGS,8358400,8/29/1999,4850,11500,874
USGS,8358400,8/30/1999,4060,6470,592
USGS,8358400,8/31/1999,3410,5170,562
USGS,8358400,9/1/1999,2840,3690,478
USGS,8358400,9/2/1999,2320,1980,315
USGS,8358400,9/3/1999,5080,13900,459
USGS,8358400,9/4/1999,14300,42400,1060
USGS,8358400,9/5/1999,19600,96800,1790
USGS,8358400,9/6/1999,17100,54200,1150
USGS,8358400,9/7/1999,11800,25200,783
USGS,8358400,9/8/1999,8840,13000,543
USGS,8358400,9/9/1999,6080,8060,486
USGS,8358400,9/10/1999,3510,3260,344
USGS,8358400,9/11/1999,2620,2200,310
USGS,8358400,9/12/1999,2940,2140,269
USGS,8358400,9/13/1999,1810,1240,257
USGS,8358400,9/14/1999,1400,1100,289
USGS,8358400,9/15/1999,2140,1900,325
USGS,8358400,9/16/1999,7090,8660,443
USGS,8358400,9/17/1999,7370,11900,560
USGS,8358400,9/18/1999,14500,24800,620
USGS,8358400,9/19/1999,6720,9730,536
USGS,8358400,9/20/1999,5060,7320,536
USGS,8358400,9/21/1999,5170,8280,593
USGS,8358400,9/22/1999,4780,7530,584
USGS,8358400,9/23/1999,4690,7320,578
USGS,8358400,9/24/1999,7400,18100,880
USGS,8358400,9/25/1999,7050,20000,1050
USGS,8358400,9/26/1999,6390,13400,776
USGS,8358400,9/27/1999,4900,8020,599
USGS,8358400,9/28/1999,2250,2840,461
USGS,8358400,9/29/1999,1130,1080,348
USGS,8358400,9/30/1999,710,509,253
USGS,8358400,10/1/1999,657,443,248
USGS,8358400,10/2/1999,666,398,220
USGS,8358400,10/3/1999,665,360,200
USGS,8358400,10/4/1999,468,178,140
USGS,8358400,10/5/1999,404,145,131
USGS,8358400,10/6/1999,310,75,90
USGS,8358400,10/7/1999,267,53,73
USGS,8358400,10/8/1999,267,54,73
USGS,8358400,10/9/1999,330,74,82
USGS,8358400,10/10/1999,363,100,102
USGS,8358400,10/11/1999,354,103,108
USGS,8358400,10/12/1999,349,105,111
USGS,8358400,10/13/1999,325,99,112
USGS,8358400,10/14/1999,286,77,99
USGS,8358400,10/15/1999,264,68,95
USGS,8358400,10/16/1999,252,56,81
USGS,8358400,10/17/1999,221,40,67
USGS,8358400,10/18/1999,257,61,85
USGS,8358400,10/19/1999,422,196,162
USGS,8358400,10/20/1999,1560,1860,422
USGS,8358400,10/21/1999,2400,3210,495
USGS,8358400,10/22/1999,2480,3460,516
USGS,8358400,10/23/1999,1940,2610,503
USGS,8358400,10/24/1999,1840,2290,459
USGS,8358400,10/25/1999,1220,1200,360
USGS,8358400,10/26/1999,839,707,312
USGS,8358400,10/27/1999,642,383,218
USGS,8358400,10/28/1999,332,176,195
USGS,8358400,10/29/1999,353,156,163
USGS,8358400,10/30/1999,309,111,133
USGS,8358400,10/31/1999,274,89,121
USGS,8358400,11/1/1999,326,84,95
USGS,8358400,11/2/1999,2030,3180,361
USGS,8358400,11/3/1999,11900,35800,1100
USGS,8358400,11/4/1999,21300,49900,879
USGS,8358400,11/5/1999,19600,42000,795
USGS,8358400,11/6/1999,17500,53100,1130
USGS,8358400,11/7/1999,16000,48900,1130
USGS,8358400,11/8/1999,17200,53800,1150
USGS,8358400,11/9/1999,23800,74900,1170
USGS,8358400,11/10/1999,17400,51300,1080
USGS,8358400,11/11/1999,12400,32200,958
USGS,8358400,11/12/1999,10900,25200,859
USGS,8358400,11/13/1999,11700,24500,778
USGS,8358400,11/14/1999,11000,20200,678
USGS,8358400,11/15/1999,10300,16800,604
USGS,8358400,11/16/1999,10900,625,
USGS,8358400,11/17/1999,18300,650,
USGS,8358400,11/18/1999,14000,600,
USGS,8358400,11/19/1999,24600,52800,788
USGS,8358400,11/20/1999,27400,72700,983
USGS,8358400,11/21/1999,25300,64400,918
USGS,8358400,11/22/1999,11200,23100,750
USGS,8358400,11/23/1999,5990,13900,833
USGS,8358400,11/24/1999,10000,26300,975
USGS,8358400,11/25/1999,6680,850,
USGS,8358400,11/26/1999,1810,950,
USGS,8358400,11/27/1999,5340,840,
USGS,8358400,11/28/1999,8850,820,
USGS,8358400,11/29/1999,1810,810,
USGS,8358400,11/30/1999,9540,780,
USGS,8358400,12/1/1999,9240,16800,674
USGS,8358400,12/2/1999,8030,14200,634
USGS,8358400,12/3/1999,3610,6330,621
USGS,8358400,12/4/1999,9340,24100,925
USGS,8358400,12/5/1999,16800,48400,1080
USGS,8358400,12/6/1999,22000,57000,964
USGS,8358400,12/7/1999,22000,52400,881
USGS,8358400,12/8/1999,14100,33800,894
USGS,8358400,12/9/1999,13100,28900,819
USGS,8358400,12/10/1999,8990,16000,657
USGS,8358400,12/11/1999,6690,11100,615
USGS,8358400,12/12/1999,5930,10500,656
USGS,8358400,12/13/1999,7710,14700,705
USGS,8358400,12/14/1999,8360,17100,752
USGS,8358400,12/15/1999,5900,11400,710
USGS,8358400,12/16/1999,6710,12800,706
USGS,8358400,12/17/1999,16400,27500,622
USGS,8358400,12/18/1999,22400,37500,622
USGS,8358400,12/19/1999,7830,12900,611
USGS,8358400,12/20/1999,4110,5690,510
USGS,8358400,12/21/1999,8160,13400,600
USGS,8358400,12/22/1999,11200,19600,645
USGS,8358400,12/23/1999,11000,19400,651
USGS,8358400,12/24/1999,10200,16900,611
USGS,8358400,12/25/1999,9300,15300,608
USGS,8358400,12/26/1999,8190,14000,633
USGS,8358400,12/27/1999,6310,9830,575
USGS,8358400,12/28/1999,3300,4820,542
USGS,8358400,12/29/1999,1830,2790,565
USGS,8358400,12/30/1999,5040,7730,569
USGS,8358400,12/31/1999,7610,12100,587
USGS,8358400,1/1/2000,6170,9900,593
USGS,8358400,1/2/2000,5620,8860,583
USGS,8358400,1/3/2000,9700,16300,621
USGS,8358400,1/4/2000,10900,18700,625
USGS,8358400,1/5/2000,18200,30500,623
USGS,8358400,1/6/2000,14800,24200,603
USGS,8358400,1/7/2000,9950,17400,649
USGS,8358400,1/8/2000,8140,14000,638
USGS,8358400,1/9/2000,9250,13700,547
USGS,8358400,1/10/2000,4420,6240,522
USGS,8358400,1/11/2000,5520,8930,595
USGS,8358400,1/12/2000,6660,10600,586
USGS,8358400,1/13/2000,3850,5940,569
USGS,8358400,1/14/2000,1580,2420,569
USGS,8358400,1/15/2000,3960,6220,577
USGS,8358400,1/16/2000,4000,6090,564
USGS,8358400,1/17/2000,3760,5310,524
USGS,8358400,1/18/2000,5540,8560,569
USGS,8358400,1/19/2000,11000,18500,620
USGS,8358400,1/20/2000,10400,17000,608
USGS,8358400,1/21/2000,10300,16300,586
USGS,8358400,1/22/2000,11100,18300,609
USGS,8358400,1/23/2000,16700,29600,656
USGS,8358400,1/24/2000,17600,31200,657
USGS,8358400,1/25/2000,16300,31700,720
USGS,8358400,1/26/2000,25400,51000,742
USGS,8358400,1/27/2000,25000,55800,826
USGS,8358400,1/28/2000,31900,69400,807
USGS,8358400,1/29/2000,22300,54000,899
USGS,8358400,1/30/2000,22900,56400,913
USGS,8358400,1/31/2000,25400,59700,874
USGS,8358400,2/1/2000,13200,28900,783
USGS,8358400,2/2/2000,16000,36300,824
USGS,8358400,2/3/2000,20900,42400,745
USGS,8358400,2/4/2000,14600,24500,622
USGS,8358400,2/5/2000,13100,22400,633
USGS,8358400,2/6/2000,10600,17900,623
USGS,8358400,2/7/2000,8270,13900,623
USGS,8358400,2/8/2000,7290,12600,639
USGS,8358400,2/9/2000,4820,8480,652
USGS,8358400,2/10/2000,5430,9060,618
USGS,8358400,2/11/2000,13200,29500,811
USGS,8358400,2/12/2000,20200,47800,874
USGS,8358400,2/13/2000,34100,85900,930
USGS,8358400,2/14/2000,23700,49300,757
USGS,8358400,2/15/2000,15200,29100,706
USGS,8358400,2/16/2000,13400,26400,727
USGS,8358400,2/17/2000,14300,27300,706
USGS,8358400,2/18/2000,17700,39700,825
USGS,8358400,2/19/2000,25200,55600,821
USGS,8358400,2/20/2000,23300,48000,764
USGS,8358400,2/21/2000,24800,50700,758
USGS,8358400,2/22/2000,18300,36900,745
USGS,8358400,2/23/2000,2440,4940,752
USGS,8358400,2/24/2000,2300,4410,709
USGS,8358400,2/25/2000,1990,4220,786
USGS,8358400,2/26/2000,2030,4430,806
USGS,8358400,2/27/2000,1430,3190,824
USGS,8358400,2/28/2000,1240,2870,858
USGS,8358400,2/29/2000,1650,4020,900
USGS,8358400,3/1/2000,2190,5120,799
USGS,8358400,3/2/2000,1450,2320,580
USGS,8358400,3/3/2000,1010,1020,372
USGS,8358400,3/4/2000,840,1250,550
USGS,8358400,3/5/2000,1730,2160,450
USGS,8358400,3/6/2000,1060,1140,383
USGS,8358400,3/7/2000,455,439,346
USGS,8358400,3/8/2000,842,780,303
USGS,8358400,3/9/2000,415,437,379
USGS,8358400,3/10/2000,272,249,328
USGS,8358400,3/11/2000,173,111,236
USGS,8358400,3/12/2000,299,256,308
USGS,8358400,3/13/2000,146,80,198
USGS,8358400,3/14/2000,160,73,161
USGS,8358400,3/15/2000,272,89,118
USGS,8358400,3/16/2000,287,78,102
USGS,8358400,3/17/2000,261,47,67
USGS,8358400,3/18/2000,223,29,48
USGS,8358400,3/19/2000,270,24,33
USGS,8358400,3/20/2000,2670,989,92
USGS,8358400,3/21/2000,9170,7340,282
USGS,8358400,3/22/2000,11200,25400,839
USGS,8358400,3/23/2000,4820,1170,
USGS,8358400,3/24/2000,2030,1280,
USGS,8358400,3/25/2000,2480,9320,1370
USGS,8358400,3/26/2000,2770,1100,
USGS,8358400,3/27/2000,3320,800,
USGS,8358400,3/28/2000,4480,720,
USGS,8358400,3/29/2000,2680,550,
USGS,8358400,3/30/2000,720,479,
USGS,8358400,3/31/2000,664,877,489
USGS,8358400,4/1/2000,663,831,465
USGS,8358400,4/2/2000,700,873,462
USGS,8358400,4/3/2000,7010,32700,1470
USGS,8358400,4/4/2000,4230,9690,823
USGS,8358400,4/5/2000,2600,3740,512
USGS,8358400,4/6/2000,533,545,377
USGS,8358400,4/7/2000,378,285,279
USGS,8358400,4/8/2000,282,147,192
USGS,8358400,4/9/2000,303,145,177
USGS,8358400,4/10/2000,399,203,187
USGS,8358400,4/11/2000,371,175,164
USGS,8358400,4/12/2000,1190,793,241
USGS,8358400,4/13/2000,1260,563,168
USGS,8358400,4/14/2000,1200,361,111
USGS,8358400,4/15/2000,1270,440,128
USGS,8358400,4/16/2000,1010,380,138
USGS,8358400,4/17/2000,926,283,114
USGS,8358400,4/18/2000,1160,440,136
USGS,8358400,4/19/2000,1220,615,182
USGS,8358400,4/20/2000,995,555,200
USGS,8358400,4/21/2000,839,485,212
USGS,8358400,4/22/2000,556,276,179
USGS,8358400,4/23/2000,900,570,234
USGS,8358400,4/24/2000,890,572,237
USGS,8358400,4/25/2000,1290,1170,334
USGS,8358400,4/26/2000,897,573,234
USGS,8358400,4/27/2000,659,274,151
USGS,8358400,4/28/2000,495,155,116
USGS,8358400,4/29/2000,533,134,93
USGS,8358400,4/30/2000,622,155,92
USGS,8358400,5/1/2000,874,223,94
USGS,8358400,5/2/2000,680,97,
USGS,8358400,5/3/2000,431,81,
USGS,8358400,5/4/2000,439,76,
USGS,8358400,5/5/2000,545,118,79
USGS,8358400,5/6/2000,806,212,97
USGS,8358400,5/7/2000,1060,214,76
USGS,8358400,5/8/2000,1270,220,64
USGS,8358400,5/9/2000,1050,258,91
USGS,8358400,5/10/2000,1120,412,134
USGS,8358400,5/11/2000,1230,508,147
USGS,8358400,5/12/2000,670,124,67
USGS,8358400,5/13/2000,542,88,58
USGS,8358400,5/14/2000,729,264,134
USGS,8358400,5/15/2000,761,298,145
USGS,8358400,5/16/2000,720,334,172
USGS,8358400,5/17/2000,819,440,198
USGS,8358400,5/18/2000,716,408,211
USGS,8358400,5/19/2000,652,352,200
USGS,8358400,5/20/2000,777,334,159
USGS,8358400,5/21/2000,747,304,151
USGS,8358400,5/22/2000,553,225,150
USGS,8358400,5/23/2000,594,211,132
USGS,8358400,5/24/2000,583,193,121
USGS,8358400,5/25/2000,438,86,72
USGS,8358400,5/26/2000,337,62,67
USGS,8358400,5/27/2000,408,107,97
USGS,8358400,5/28/2000,366,74,75
USGS,8358400,5/29/2000,394,108,101
USGS,8358400,5/30/2000,321,65,74
USGS,8358400,5/31/2000,332,80,89
USGS,8358400,6/1/2000,254,43,61
USGS,8358400,6/2/2000,260,41,58
USGS,8358400,6/3/2000,507,156,106
USGS,8358400,6/4/2000,1210,227,64
USGS,8358400,6/5/2000,764,152,71
USGS,8358400,6/6/2000,2060,1720,301
USGS,8358400,6/7/2000,1800,1470,297
USGS,8358400,6/8/2000,1420,781,201
USGS,8358400,6/9/2000,1220,512,154
USGS,8358400,6/10/2000,1070,446,152
USGS,8358400,6/11/2000,804,329,150
USGS,8358400,6/12/2000,751,284,139
USGS,8358400,6/13/2000,1070,562,194
USGS,8358400,6/14/2000,1010,624,228
USGS,8358400,6/15/2000,1040,617,220
USGS,8358400,6/16/2000,591,297,186
USGS,8358400,6/17/2000,493,227,169
USGS,8358400,6/18/2000,460,178,142
USGS,8358400,6/19/2000,382,135,131
USGS,8358400,6/20/2000,583,292,167
USGS,8358400,6/21/2000,1360,710,191
USGS,8358400,6/22/2000,667,316,175
USGS,8358400,6/23/2000,509,171,
USGS,8358400,6/24/2000,563,164,
USGS,8358400,6/25/2000,446,124,
USGS,8358400,6/26/2000,386,123,
USGS,8358400,6/27/2000,332,115,
USGS,8358400,6/28/2000,317,120,
USGS,8358400,6/29/2000,401,204,
USGS,8358400,6/30/2000,624,252,
USGS,8358400,7/1/2000,775,255,
USGS,8358400,7/2/2000,2160,240,
USGS,8358400,7/3/2000,3810,230,
USGS,8358400,7/4/2000,3410,210,
USGS,8358400,7/5/2000,2520,200,
USGS,8358400,7/6/2000,1300,170,
USGS,8358400,7/7/2000,2200,134,
USGS,8358400,7/8/2000,3520,84,
USGS,8358400,7/9/2000,1150,71,
USGS,8358400,7/10/2000,812,60,
USGS,8358400,7/11/2000,594,63,
USGS,8358400,7/12/2000,481,68,52
USGS,8358400,7/13/2000,632,126,73
USGS,8358400,7/14/2000,316,55,61
USGS,8358400,7/15/2000,896,276,113
USGS,8358400,7/16/2000,823,226,101
USGS,8358400,7/17/2000,942,277,108
USGS,8358400,7/18/2000,1010,414,149
USGS,8358400,7/19/2000,616,209,125
USGS,8358400,7/20/2000,459,142,114
USGS,8358400,7/21/2000,401,113,104
USGS,8358400,7/22/2000,360,59,60
USGS,8358400,7/23/2000,340,50,
USGS,8358400,7/24/2000,258,40,
USGS,8358400,7/25/2000,166,25,
USGS,8358400,7/26/2000,124,10,
USGS,8358400,7/27/2000,122,4,
USGS,8358400,7/28/2000,88,80,
USGS,8358400,7/29/2000,69,65,
USGS,8358400,7/30/2000,1040,80,
USGS,8358400,7/31/2000,1840,113,
USGS,8358400,8/1/2000,705,201,100
